thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,calibration_tag,diagnostic_noise,thermoreg_reading_fahrenheit
50.1,86.0,4.800000000000001,-4.1000000000000005,c2,1.0,1,0,a,-1.1749318213463502,31.919595188972263
,74.0,5.800000000000001,-1.2000000000000002,c2,4.0,0,1,a,-0.5100784307554876,
40.1,28.0,-3.1,-4.9,c5,2.0,1,0,a,0.457021168257664,20.67074186284097
58.5,74.0,5.2,-0.0,c2,3.0,0,1,a,0.8528427429804504,41.43226619855528
46.400000000000006,108.0,-0.0,-4.9,c1,1.0,0,0,a,0.4622295999622781,27.802251445933088
41.3,41.0,0.4,-5.2,c2,5.0,1,0,a,0.4407131339558793,
52.0,98.0,,-7.9,c2,5.0,1,1,a,0.0898811868771337,34.06514328012587
46.0,71.0,,-5.4,c2,3.0,1,0,,0.758336275523985,27.29828811712079
46.400000000000006,70.0,2.0,1.2000000000000002,c1,3.0,1,1,a,-0.4812622698304263,27.762605080020176
56.1,113.0,0.6000000000000001,-3.7,c1,2.0,1,1,a,0.4661665375542613,38.65393423107413
40.900000000000006,85.0,-2.4000000000000004,-15.0,c3,2.0,1,0,a,-0.3579795155582715,21.54439976959088
42.900000000000006,103.0,-0.4,-2.2,c1,,0,1,a,0.46940667862248,23.85171308586351
51.400000000000006,,7.2,7.800000000000001,,3.0,0,1,a,-2.285191392450185,
57.900000000000006,90.0,7.300000000000001,3.6,c5,1.0,0,1,a,0.4055811877782304,40.72468811673384
60.1,147.0,8.6,0.6000000000000001,c3,4.0,1,0,a,-0.6811576094765263,43.143442713408646
44.8,85.0,7.0,7.7,,5.0,0,1,a,0.5933087993657549,26.014444516745392
57.7,123.0,7.7,-0.7000000000000001,c1,2.0,0,1,a,-1.6846933072965384,40.436392702276834
43.900000000000006,76.0,3.7,0.2,c2,,0,1,a,0.2713577395333748,24.94271935876632
64.8,137.0,0.9,,c3,5.0,,0,b,-0.8901063919967594,48.4358841221612
41.1,18.0,4.800000000000001,7.2,c1,1.0,0,1,a,,21.796060771222443
60.8,149.0,-2.3000000000000003,-1.1,c3,4.0,1,0,a,-0.6289167448401716,43.95630929712558
44.900000000000006,79.0,-1.8,,c1,3.0,0,1,a,-1.9833268977219525,26.091625038631484
66.3,94.0,0.8,3.0,c1,4.0,0,0,a,1.4082936823952514,50.1192180931514
54.900000000000006,80.0,-2.4000000000000004,-8.6,c2,2.0,,1,a,0.2038886677050493,37.32188655967236
42.0,80.0,-0.6000000000000001,4.6000000000000005,c3,2.0,0,0,a,-0.5358202884530466,22.855851235326
46.0,,2.3000000000000003,-12.6,c3,3.0,0,0,a,0.6277309633588284,27.29985368411744
56.400000000000006,115.0,-0.3,4.2,c1,2.0,1,1,a,-1.6327543579497152,39.03063084701368
,82.0,3.6,-2.1,c2,3.0,0,1,a,-0.3622604517220666,41.47379975854005
49.6,123.0,4.2,3.7,c1,1.0,0,0,a,0.8908359383704655,31.36355967447984
50.5,185.11114040731567,2.9000000000000004,7.1000000000000005,c1,4.0,0,1,a,-0.6573726404388665,32.401924528671195
56.2,95.0,0.4,1.1,c2,2.0,0,1,a,0.0576548526029557,38.82517729379659
51.2,96.0,1.9,1.7000000000000002,c2,4.0,0,1,a,1.110776269508339,33.18618584309738
39.8,,-1.1,1.1,c4,2.0,0,1,a,-0.2058042796591932,20.35845626595462
43.7,,0.8,-7.1000000000000005,c5,4.0,0,0,a,-0.0187424220778193,24.68323377823837
52.0,89.0,-1.4,-8.5,c2,1.0,1,1,a,-0.2633496602114917,34.11607948836499
59.900000000000006,108.0,4.6000000000000005,3.6,c4,2.0,0,0,a,0.2850779681899011,42.93934174847925
63.1,155.0,2.6,-0.2,c1,2.0,0,0,a,,46.54384181745843
56.400000000000006,139.0,4.9,1.3,c4,4.0,1,0,a,-0.4968125367709803,39.01576478694305
52.5,114.0,5.6000000000000005,8.5,c1,1.0,1,0,a,1.5526313284650863,34.58561684932727
56.2,114.0,5.800000000000001,8.3,c2,4.0,0,0,a,-0.3251651786865048,
44.8,154.0,2.5,-3.3000000000000003,,2.0,0,1,a,-0.8107024394913089,
48.900000000000006,300.53577569046627,2.3000000000000003,2.2,c2,5.0,0,1,a,-0.3711055775336374,
43.6,94.0,3.6,-5.1000000000000005,,2.0,1,0,a,0.7837240289477132,
40.2,78.0,6.300000000000001,-2.8000000000000003,c1,1.0,1,0,a,,20.7613165036306
52.8,115.0,4.7,-1.3,c4,4.0,,1,a,0.44073146464495,
51.6,21.0,3.3000000000000003,1.1,c5,2.0,0,1,a,-2.5481597171878305,33.669619759262694
55.7,137.0,-0.7000000000000001,-5.0,c2,3.0,0,1,,0.1653483710204589,38.18887236058112
54.5,73.0,-3.2,,c1,4.0,0,1,a,,36.915006478032026
52.1,84.0,3.4000000000000004,1.3,c3,4.0,1,1,a,-1.4127637995678557,34.18379844191476
54.6,70.0,0.5,3.5,c1,2.0,0,1,a,-0.7783093725103499,37.00954999109799
49.8,80.0,-0.2,0.5,c1,2.0,0,1,a,0.8727815799062812,
53.5,97.0,-1.8,-7.6,c1,2.0,0,1,a,1.2643992465040164,35.71602255700161
44.3,115.0,-2.6,-0.1,c2,2.0,1,1,a,-1.0608047795927926,25.464700375822765
,140.0,5.300000000000001,,,4.0,1,0,a,-1.677430367842999,35.32735333075217
55.5,162.0,-0.9,-0.7000000000000001,c1,3.0,0,1,a,-0.1384285094868595,
44.8,94.0,0.6000000000000001,-3.1,c2,5.0,0,0,a,0.0618499921277832,25.97286714735017
50.6,95.0,-3.3000000000000003,1.1,c3,4.0,1,1,a,-0.6815917541185419,32.46648889093562
45.2,113.0,2.5,3.7,c4,3.0,1,1,b,-1.086449305254634,26.38757741333576
45.900000000000006,70.0,2.0,-2.8000000000000003,c4,3.0,0,0,a,-2.275120574877948,
41.2,59.0,4.6000000000000005,0.8,c1,3.0,1,1,a,0.1069553154737712,
,108.0,,12.5,c4,2.0,1,0,a,-0.5398601712094981,
58.7,114.0,6.6000000000000005,-1.2000000000000002,c3,2.0,0,0,a,-2.017071997992244,41.59116657248043
54.5,52.0,-3.3000000000000003,-7.5,c1,2.0,0,0,a,-0.8515154447867224,36.83690468804603
65.9,156.0,3.6,-1.3,c2,5.0,0,0,a,-0.0432081249072122,
48.6,104.0,4.1000000000000005,-2.9000000000000004,c1,4.0,1,1,a,-0.6403067263768558,30.29678873088448
74.4,163.0,4.800000000000001,-1.9,c2,1.0,1,0,a,,59.28586173599571
48.3,55.0,-2.8000000000000003,-4.5,,2.0,0,0,a,-0.2214367390849238,
52.2,86.0,5.2,5.0,c2,4.0,0,1,a,,34.296740165804145
47.0,76.0,2.8000000000000003,-5.9,,3.0,1,0,a,1.059428337486518,28.41999877453813
53.1,100.0,4.9,0.6000000000000001,c3,1.0,1,0,a,0.4557989427955456,35.35093004054274
56.8,111.0,-0.5,-5.5,c3,4.0,0,1,a,0.8100932610483311,39.5205343509762
49.2,122.0,-2.6,-8.8,c2,4.0,,0,a,-0.0673024442085087,
64.4,,0.4,3.0,c2,2.0,0,0,a,-0.914203464375972,47.99047862405858
52.1,84.0,-1.0,-5.7,c3,4.0,0,0,,0.7810845949977356,34.152343561701144
52.3,163.0,4.0,-3.9,c1,5.0,1,1,a,-1.710225756958647,34.43436847499179
42.900000000000006,81.0,4.1000000000000005,5.7,c2,3.0,1,1,b,-0.2171793438323994,23.81902074937654
,82.0,1.1,4.7,c5,4.0,0,1,a,-0.9216838221138032,35.76649167095346
49.1,48.0,5.9,,c3,1.0,1,1,a,-0.2589148317483175,30.79375501271571
45.3,95.0,4.800000000000001,-1.4,c1,3.0,0,0,a,-0.1160030457542999,26.525842435964417
43.900000000000006,109.0,4.2,0.9,c4,4.0,1,1,a,,
71.5,106.0,6.2,1.1,c1,3.0,1,0,a,-2.198821215385528,56.04587041781016
48.1,114.0,,2.4000000000000004,c2,3.0,0,1,a,0.287696298039462,
38.5,83.0,5.5,6.300000000000001,c3,3.0,1,0,a,1.296222677518221,18.88713121296859
44.6,43.0,-4.7,-5.800000000000001,c1,4.0,1,0,a,1.6282825929502454,25.716006862406847
49.7,117.0,1.0,-0.8,c1,4.0,0,1,a,-0.3694063959561081,31.53588944471408
54.5,101.0,,-0.0,c2,4.0,0,1,a,1.3426393931412384,36.92000329354836
54.6,78.0,1.2000000000000002,2.3000000000000003,c1,4.0,0,1,a,-0.7812890726407011,36.99316869552782
55.6,135.0,-0.7000000000000001,-0.6000000000000001,c2,5.0,1,1,a,0.0227208300322567,
45.0,117.0,6.4,-3.8,c3,3.0,0,0,a,0.4157643018634498,26.196257240264032
52.900000000000006,74.0,-0.7000000000000001,-9.8,c3,3.0,0,0,a,-1.0055188509502089,35.06396399151391
43.1,96.0,2.2,-1.1,c4,,0,0,a,-0.2301852103375645,24.115464823004796
45.2,98.0,1.8,4.1000000000000005,c5,1.0,0,1,a,-1.191059997028995,26.423213152873892
42.8,86.0,-0.7000000000000001,2.8000000000000003,c5,2.0,0,1,b,,23.740619229497664
40.6,70.0,5.5,6.4,c2,2.0,0,1,a,0.0428657592351513,21.304500308615573
58.7,111.0,,-1.2000000000000002,c1,3.0,1,1,a,,41.57788539972208
55.7,135.0,-2.5,2.4000000000000004,c3,5.0,0,0,a,-0.2529621974384963,38.19750530880999
58.0,125.0,-3.7,-7.9,c4,4.0,1,1,a,0.0194728519463285,40.789988329803165
50.5,49.0,4.2,0.6000000000000001,c3,5.0,0,1,a,1.8970373307041537,32.35381759421867
56.400000000000006,53.0,1.8,-6.0,c3,2.0,0,0,a,0.4031799850626644,38.99126928978632
36.1,27.0,-1.4,,c4,1.0,1,0,a,0.6960914671407169,16.148395358217094
57.1,75.0,5.300000000000001,-0.6000000000000001,c2,1.0,0,1,a,-1.3344070900709712,39.76778766240819
51.6,82.0,-1.4,,c2,3.0,0,1,a,0.6703507835335614,33.594078470045275
,97.0,4.1000000000000005,7.7,c1,,0,0,a,-1.1380211447894453,37.64398640134249
,104.0,1.6,0.0,c3,2.0,0,1,a,0.2517353420434848,35.42020969143752
42.3,86.0,-1.1,-0.6000000000000001,c1,2.0,0,1,a,-1.2132799330901882,23.11650360916802
38.2,79.0,-2.6,-6.5,c1,4.0,1,0,a,1.0253644475493375,18.517642021480583
44.5,122.0,5.4,-7.7,c1,,0,0,a,0.3935004818763186,25.59151250435333
54.7,63.0,1.2000000000000002,-3.7,c2,1.0,1,1,a,-1.748314095350206,37.08425553145621
55.7,119.0,-2.9000000000000004,-0.9,,1.0,0,1,a,-1.0875935975750606,38.21082273657856
39.2,91.0,3.2,3.1,c4,2.0,0,1,a,0.1620069775805013,19.688519503563235
42.3,53.0,1.0,-2.4000000000000004,c4,3.0,1,0,a,-1.0074323389491788,23.170105692786063
44.400000000000006,105.0,4.3,5.300000000000001,c1,2.0,1,0,a,-0.1449214524688381,25.490878826532445
47.3,106.0,5.1000000000000005,,c1,2.0,0,1,a,-0.4775741344235937,28.78425445759866
39.3,81.0,4.1000000000000005,-2.8000000000000003,c1,1.0,0,0,a,-1.2647333553055675,19.741542522326128
38.8,16.0,-2.2,-0.4,c1,3.0,0,0,a,-0.1218156714820693,19.201534104738805
43.6,,-2.4000000000000004,-6.300000000000001,c3,1.0,1,0,a,0.5534204084994628,24.603482332332018
50.8,108.0,4.5,6.7,c3,3.0,1,0,a,0.8242719282532621,32.77628452602505
40.7,95.0,2.0,-8.4,c1,4.0,1,0,a,-0.6093512768847429,21.374650942218587
49.2,7.0,2.6,-1.7000000000000002,c2,5.0,0,0,a,0.4718354703595284,30.957768410254104
58.6,100.0,4.3,4.7,c4,,0,0,a,-0.8460271918147948,
,44.0,4.6000000000000005,4.5,c1,4.0,1,1,a,,20.28398236327841
,132.0,1.5,-1.2000000000000002,c4,3.0,1,0,a,-1.4204541029321591,
58.400000000000006,84.0,-3.9,-3.8,c1,2.0,1,1,a,0.552882419701727,41.22281060375696
,135.0,4.0,2.5,c1,1.0,0,1,a,-0.2276756316628889,28.23558448672572
45.6,118.0,4.9,-3.6,c2,3.0,0,1,a,-1.1308753980748172,26.83697278227423
59.5,122.0,2.0,-1.4,c1,5.0,1,1,a,1.4649478663437592,42.47146232875826
47.7,,2.2,1.3,c1,5.0,1,1,a,1.7820274133962704,29.24418128925607
59.0,90.0,-2.5,-1.6,c1,3.0,1,1,a,-0.7282544517791314,41.94045522685011
53.6,86.0,-0.3,-2.1,c1,,1,1,a,0.3836933969090533,35.86068852014479
47.400000000000006,121.0,-1.7000000000000002,-5.5,c2,2.0,0,1,a,0.8754353041451742,28.91439812381147
54.0,82.0,4.1000000000000005,-3.7,c1,4.0,0,1,a,0.5517622845214548,36.31721477537777
52.7,69.0,0.6000000000000001,2.1,c1,1.0,0,1,a,0.0343970953826303,34.88404562461434
,,-1.3,0.0,c2,3.0,0,1,a,-0.372743821155692,41.18794538902227
45.8,69.0,4.3,6.4,c2,4.0,1,1,a,-0.1417016872115619,27.064890159214837
50.5,151.0,1.3,-5.0,c3,2.0,0,0,a,-0.381022328830264,32.37085460103458
49.7,120.0,2.4000000000000004,1.0,c2,1.0,0,1,a,1.710627206909162,31.446358883558265
55.8,94.0,5.4,0.2,c4,5.0,0,1,a,-1.2257584039650435,38.33733327475807
42.0,60.0,-0.4,-1.7000000000000002,c1,2.0,1,0,a,-0.1992214078646095,22.77338725000242
58.3,123.0,7.6,17.400000000000002,c3,1.0,1,0,a,0.3454122100593849,41.15279343414071
53.900000000000006,139.0,2.6,4.5,c2,3.0,0,0,a,-0.8603489112681684,36.19695894953375
39.6,90.0,0.4,-4.5,c4,4.0,1,0,a,0.7594139681627348,20.147674337303485
59.8,91.0,5.1000000000000005,1.8,c1,2.0,1,1,a,-0.3977503760631081,42.8743654293245
68.0,92.0,-0.4,,c5,5.0,1,1,a,1.2459387858272055,52.10683772717958
58.2,104.0,5.2,3.5,c4,2.0,0,0,a,-1.4485592051477767,41.01650572594467
61.6,,0.9,-7.2,c1,3.0,0,0,a,2.591980612135796,44.842862905038224
50.8,89.0,2.0,1.5,c2,1.0,1,1,a,1.0272496110517524,32.768342434423296
36.9,105.0,2.6,-8.3,c1,1.0,0,0,b,1.5838317919536489,17.046455722353407
,90.0,7.0,-2.6,c1,2.0,0,1,a,0.5528235334914509,15.402915939492274
52.2,110.0,5.2,11.4,c2,2.0,0,0,a,-0.8711088966573348,34.295738394809824
45.400000000000006,106.0,1.5,-1.8,c2,4.0,0,0,a,-0.607205410171144,26.67219073043018
42.8,51.0,-0.7000000000000001,3.8,c2,4.0,0,0,a,-1.1024125989309854,23.76881349505384
49.7,86.0,-3.9,-8.5,c1,5.0,0,0,a,,31.43527984428192
55.1,81.0,5.4,-5.800000000000001,c1,3.0,0,1,a,,37.5402675907516
38.5,91.0,2.5,-3.9,c1,3.0,1,1,a,-0.6629049756463331,18.92518207914068
,67.0,5.4,14.5,c1,2.0,1,0,a,0.026607520449438,
62.2,123.0,-0.4,-8.0,c2,2.0,0,0,a,1.2952929617972389,45.588836148082834
41.6,81.0,-0.3,5.7,c1,,1,1,a,-1.339007912986526,22.322404578007628
57.1,128.0,5.5,4.7,c4,,0,0,a,0.5863992702174307,39.82785068448461
46.3,62.0,-1.4,-2.3000000000000003,c3,3.0,1,0,a,-1.236044465699975,
54.5,120.0,-2.3000000000000003,-6.800000000000001,c5,,0,1,a,-0.4925647446161919,36.91214383864958
58.900000000000006,,7.0,0.7000000000000001,c1,1.0,1,1,a,-0.8056109336779954,41.87594756482581
56.1,84.0,4.4,4.6000000000000005,c1,1.0,0,1,a,-0.0083731606756708,
57.400000000000006,109.0,-4.3,0.3,c1,5.0,0,1,a,-1.1133657694961892,40.18243641992489
40.900000000000006,117.0,3.1,1.9,c1,2.0,1,1,a,0.255759729806575,21.6356581993284
59.1,93.0,1.3,2.6,c5,5.0,1,1,a,-0.939247011926338,42.02293736067169
43.3,41.0,3.5,-0.4,c2,2.0,0,0,a,-0.048924516421243,24.32576196828662
52.2,78.0,1.1,8.6,,1.0,0,1,a,-0.0327772108779351,34.335875890143846
52.2,93.0,6.7,5.2,c4,3.0,1,1,a,-0.0760585045401578,34.324215682975044
54.0,157.0,4.2,10.7,,2.0,1,0,,1.3127636791136212,36.36610302982623
52.900000000000006,115.0,6.0,,c2,5.0,1,1,a,0.1643276747194496,35.03261008454172
43.400000000000006,69.0,0.4,-1.4,c1,3.0,0,0,a,-0.4867264812192697,24.405710193277493
39.400000000000006,78.0,-1.7000000000000002,1.4,c3,3.0,1,0,a,-0.7048905366841087,19.851193289338557
57.1,155.0,-2.7,,c2,2.0,1,1,a,1.012401674794368,39.85113811965592
51.6,96.0,-1.3,-0.5,c1,1.0,0,1,a,-0.8948693260566012,33.67251119767024
59.400000000000006,110.0,2.0,-4.0,c4,3.0,0,1,a,-0.6454138797467497,
49.8,89.0,4.5,0.6000000000000001,c3,2.0,0,0,a,0.0947444394965785,
38.900000000000006,100.0,-3.0,-8.0,c5,3.0,0,1,a,0.354794964464988,19.35352075390736
57.900000000000006,99.0,,-1.5,c1,3.0,0,1,b,0.1823883063115778,40.69516712903695
47.2,119.0,5.6000000000000005,2.5,c3,5.0,0,0,a,-1.2751277155639087,28.66666451305004
52.900000000000006,134.0,5.1000000000000005,0.6000000000000001,c3,3.0,,0,a,-0.9210281118109722,35.07803111678919
45.0,108.0,1.4,2.3000000000000003,c1,5.0,0,1,a,-1.785870910884045,26.172865143684326
63.3,117.0,4.7,-2.0,c1,1.0,1,0,a,-1.9950065940155124,46.79871539210322
43.1,51.0,6.800000000000001,-4.7,c1,4.0,,0,,-1.4565833537823925,24.11091658235123
47.5,90.0,2.0,-2.3000000000000003,c1,3.0,1,1,a,0.3474722248671944,
,84.0,5.4,,c3,2.0,1,0,a,-0.3814098540890455,32.96703832427585
41.400000000000006,65.0,-0.5,0.1,c4,1.0,1,0,a,-1.9817549459668269,
52.8,98.0,-0.6000000000000001,-5.800000000000001,c5,4.0,0,1,a,-0.2279505364629292,34.97467575728836
63.1,135.0,0.1,0.4,c1,2.0,0,0,a,-0.1848183676208254,46.50719429720741
,77.0,-1.2000000000000002,-3.2,c3,1.0,1,0,a,1.7149759209074371,
53.3,69.0,4.6000000000000005,4.0,c1,4.0,1,1,a,0.6522829747131876,35.556285371285526
28.200000000000003,37.0,5.6000000000000005,7.1000000000000005,c1,2.0,0,1,a,0.4934247672634709,
49.8,,0.8,-0.1,c4,2.0,,0,a,1.8360848349455845,31.649637195636437
47.7,111.0,4.9,3.2,c5,1.0,0,1,a,0.7034146674092067,29.182619426664157
43.6,64.0,0.4,5.1000000000000005,c5,,1,1,a,-0.9717686638114352,
58.8,150.0,2.9000000000000004,3.2,c2,5.0,1,0,a,-1.176117582735993,41.73305422665679
47.5,286.12732751401524,3.5,2.3000000000000003,c3,5.0,0,0,a,1.555396417327178,29.063806865385548
48.7,159.0,-0.7000000000000001,-2.1,c2,2.0,1,0,a,2.033487089388998,30.40270261615771
47.1,102.0,4.0,-0.5,c3,2.0,1,0,a,1.5420982718933949,28.60526412689836
34.800000000000004,90.0,2.7,-4.5,c1,5.0,1,1,a,,
41.1,108.0,2.8000000000000003,3.7,c1,4.0,1,1,a,2.3859691056826744,21.81212203930735
57.900000000000006,153.0,-2.3000000000000003,1.7000000000000002,c5,2.0,,1,,1.347397997842732,40.64984137508195
,60.0,0.1,0.3,c1,5.0,1,0,a,-0.298788676776309,13.010444178080252
44.0,128.0,2.9000000000000004,3.3000000000000003,c4,5.0,1,1,a,-0.1042012646121907,25.10316185345865
,78.0,5.2,-0.9,c1,2.0,1,1,a,-0.1478510456987854,
64.10000000000001,114.0,-0.6000000000000001,-4.7,c4,5.0,0,1,a,-0.3237600357246788,47.69259680562409
56.3,111.0,5.4,-2.3000000000000003,c5,4.0,,1,a,-0.6051997869102782,38.91743388946732
45.7,118.0,,-4.3,c1,5.0,0,1,,,26.985465256522104
60.6,109.0,2.9000000000000004,5.1000000000000005,c2,2.0,0,0,a,1.594273033958795,43.74062327403996
44.2,135.0,-1.5,-5.9,c4,2.0,0,1,a,,25.33535761548992
58.2,150.0,8.0,5.0,c1,3.0,1,0,a,0.8068108697982349,41.08189823360605
39.3,83.0,3.3000000000000003,4.3,c1,2.0,0,1,a,-1.058935955558384,19.770104786692865
58.7,89.0,4.7,7.6,c1,3.0,1,1,a,-0.7808508130403452,41.659320486102416
46.900000000000006,122.0,5.5,,c1,3.0,1,1,a,-0.0218921964236611,28.344797190761128
41.900000000000006,30.0,0.0,-3.6,c1,2.0,1,0,a,0.2280098181833783,22.74346183152857
48.400000000000006,117.0,0.5,-4.3,c1,5.0,,1,a,0.4911426990962795,
52.400000000000006,82.0,-3.0,-8.0,c1,1.0,0,0,a,0.3171877087058741,
46.2,128.0,5.4,1.5,c5,5.0,0,1,a,,27.54726412526859
54.6,71.0,0.1,-9.8,c1,3.0,0,0,a,0.7546805640067915,36.98558155395792
45.5,75.0,4.1000000000000005,0.4,c1,3.0,1,1,a,1.2467826359517928,
55.1,121.0,,3.5,c4,5.0,1,1,a,0.5441722658155,37.58335154538222
53.7,123.0,3.3000000000000003,-3.2,c3,3.0,,0,a,0.9787292286265126,35.9799985583294
49.7,83.0,,-4.7,c2,2.0,1,0,a,-0.3964238862931195,
46.6,85.0,0.9,-0.8,c2,2.0,1,0,a,-0.1507558325450021,28.02755918870645
51.400000000000006,128.0,4.800000000000001,3.1,c1,4.0,1,1,a,1.431751435229324,33.3638671618874
54.6,135.0,4.7,-4.4,c5,4.0,0,1,a,-1.472308836172304,36.95228368730329
66.7,119.0,0.4,1.7000000000000002,c4,3.0,1,0,a,-1.0556768584993663,
57.7,97.0,2.8000000000000003,3.9,c1,2.0,0,0,a,,40.45478379618363
58.0,77.0,4.1000000000000005,-1.1,c2,5.0,0,1,a,0.8296663414029886,40.78390954834257
74.9,149.0,0.3,5.800000000000001,c3,3.0,0,0,a,-0.6025673838850136,59.79660975374255
54.3,129.0,4.0,3.9,,3.0,0,0,a,-0.8742588747428878,36.64362629091059
54.0,111.0,-1.3,-1.4,c1,4.0,0,1,a,1.554754981005468,36.36179160180532
55.8,,3.9,4.7,c5,2.0,0,1,a,-0.1876907362550625,38.33613566889488
42.1,135.0,-1.9,-7.6,c4,4.0,0,1,a,,22.919306201705723
46.6,38.0,-2.7,-5.4,c2,2.0,0,0,a,0.6551873005488166,28.0048852722312
46.1,117.0,-1.5,-0.3,c2,2.0,0,1,a,0.5014128305022799,27.444476599768997
55.3,115.0,2.6,-2.7,c2,2.0,1,1,a,0.1214589890662149,37.82852579497606
48.8,,5.300000000000001,1.6,c4,5.0,1,0,a,,30.432428940009213
51.3,81.0,-0.0,0.9,c2,4.0,0,1,a,-0.7397313140761832,33.244010829268724
58.900000000000006,111.0,-1.2000000000000002,-1.3,c4,2.0,1,1,a,-0.5765682290410691,41.787091581336185
57.1,120.0,,-2.9000000000000004,c4,1.0,1,1,a,1.8104444288748416,39.768356648337246
48.900000000000006,96.0,-2.4000000000000004,-3.5,c3,2.0,0,0,a,1.1376776216513331,30.54451097262878
44.8,43.0,4.7,1.8,c1,2.0,1,0,a,1.4165321425856892,25.970044128096
59.2,162.0,-3.2,-0.8,c2,3.0,0,0,a,-0.423872290717687,42.2174725848787
56.400000000000006,128.0,5.6000000000000005,12.1,c1,4.0,0,0,a,,
37.3,80.0,3.4000000000000004,2.6,c1,1.0,1,0,a,-1.691240296277975,17.54368863534156
47.7,99.0,-4.5,-0.1,c3,3.0,1,0,a,-0.2650926065817272,29.181614549825472
51.5,148.0,3.7,-0.2,c2,3.0,0,0,a,,33.489639158150865
56.400000000000006,,5.300000000000001,0.2,c1,2.0,1,1,a,-1.9248260004698308,39.00946745408928
57.400000000000006,87.0,5.1000000000000005,-0.4,c3,4.0,1,1,b,-0.2904887106968262,
52.400000000000006,127.0,0.7000000000000001,-4.9,c1,3.0,1,1,a,-1.6531306994591777,
54.8,287.7072965489498,1.4,-1.6,c5,4.0,0,1,a,0.0706465516525689,37.2672277822297
50.7,,0.2,2.3000000000000003,c3,4.0,0,1,a,1.0612474946484804,
44.8,121.0,3.9,,c1,5.0,,1,a,-0.1962449223398469,25.935334806374957
48.1,105.0,-2.1,-5.6000000000000005,c4,4.0,0,1,a,-0.3150811924106189,29.648620480628715
50.3,76.0,3.9,0.4,c1,4.0,,1,a,,32.170920679760975
49.900000000000006,113.0,5.1000000000000005,,c1,3.0,0,1,a,-0.002954214945128,31.687886749832693
35.1,84.0,-2.5,-2.8000000000000003,c2,2.0,1,1,a,1.2222212350939303,15.029843860008764
126.31867350217316,93.0,,2.2,c1,1.0,0,1,a,-0.8188545567254024,28.42264998563512
50.6,112.0,-4.800000000000001,-7.5,,3.0,0,1,a,0.5328019168641653,32.50585087780237
47.900000000000006,167.69915602287142,4.3,,c5,4.0,0,1,a,-0.172810957406872,29.46767007284869
48.2,122.0,-1.8,2.5,c3,3.0,1,0,a,-1.5001711067529586,29.778585840395728
54.1,110.0,-1.3,-3.9,c2,1.0,0,1,a,0.1147993749225876,36.39192233724128
41.5,79.0,6.300000000000001,1.4,c1,2.0,1,1,a,0.7039439701923266,22.289385316562296
37.1,85.0,,0.0,c1,3.0,0,1,a,1.415022140424709,17.3476200744391
47.400000000000006,128.0,3.9,2.1,c1,3.0,1,1,a,-1.4347485919533762,
56.3,128.0,3.6,-5.0,c4,4.0,0,1,a,-0.6861563696888076,38.8770296495161
63.7,,-0.9,-4.3,c1,2.0,1,0,a,0.0502959214735754,47.18797735537974
56.400000000000006,112.0,3.6,3.4000000000000004,c1,,0,1,a,-2.63788911408605,
,126.0,3.7,10.1,c3,3.0,1,0,a,-0.4543764527226721,18.78562616118037
48.3,117.0,-1.2000000000000002,-4.9,c3,5.0,1,0,a,0.3892319294180985,29.90869484560906
52.2,108.0,,0.9,c5,5.0,0,1,a,1.8785580739119463,34.309709429733765
51.6,134.0,-1.3,-2.0,c5,2.0,0,1,a,0.3592505696740182,
54.5,93.0,3.2,6.1000000000000005,c2,2.0,0,1,a,-1.2873159065298725,36.85374097648587
42.8,97.0,5.800000000000001,0.8,c5,5.0,0,1,a,0.5190518805477312,23.74655948185315
50.7,152.0,4.800000000000001,7.2,c5,5.0,1,0,a,0.8799298312018672,32.58448778795668
53.5,124.0,5.6000000000000005,9.2,c4,4.0,0,0,a,-1.959918121865592,35.78290546798516
56.8,155.0,-1.4,3.3000000000000003,c5,3.0,0,1,a,,
43.7,87.0,4.7,8.6,c2,,0,1,a,1.826282498137635,24.74853650048487
47.400000000000006,83.0,4.1000000000000005,2.8000000000000003,c1,4.0,1,1,a,0.4368803300308145,28.89358819481392
28.5,95.0,6.4,6.5,,4.0,0,1,a,,7.665640879339939
45.2,,-0.0,-3.4000000000000004,c1,4.0,0,0,a,-0.9199800640697602,
46.0,98.0,4.4,-7.2,c5,4.0,0,1,a,-0.7922768757750928,27.28026596326061
42.0,114.0,3.7,2.8000000000000003,c2,5.0,0,1,a,1.9432100702680568,
51.5,118.0,,-1.3,c2,5.0,0,1,a,-0.0458390723516432,33.490509352093866
49.7,43.0,4.7,6.6000000000000005,c4,3.0,0,1,a,0.8450610589521206,31.496491111592587
32.1,34.0,1.4,3.2,c2,5.0,1,0,a,1.1465694779265645,11.667075101801498
51.900000000000006,100.0,1.9,-4.4,c1,2.0,0,1,a,0.8892578115437366,
42.7,,4.6000000000000005,12.3,,2.0,1,0,a,0.1262778806889659,23.64508282289875
54.0,121.0,-2.0,-1.7000000000000002,c1,2.0,0,1,a,0.4112947477354354,36.37120063271463
39.900000000000006,83.0,,-2.8000000000000003,c4,1.0,1,0,a,-1.540723653916558,20.46333877044201
50.400000000000006,120.0,2.0,-4.7,c4,2.0,1,0,,-0.9441598219712424,32.27005884677846
